id	mass	x	y	vel_x	vel_y
130	1.58523e+39	-1.16247e+16	-1.46026e+16	-6.59213e+10	-8.27903e+10	
131	9.28884e+39	6.33173e+16	3.88869e+16	3.58971e+11	2.20454e+11	
132	5.67818e+39	3.17936e+16	4.78165e+16	1.80257e+11	2.71085e+11	
133	8.41923e+39	1.29209e+15	-7.51409e+15	7.28869e+09	-4.25883e+10	
134	1.68885e+38	-3.33855e+16	3.90327e+16	-1.89264e+11	2.21282e+11	
135	3.94996e+39	1.94877e+16	1.82075e+16	1.10506e+11	1.03256e+11	
136	1.27306e+39	-3.25268e+15	2.12016e+16	-1.84344e+10	1.20143e+11	
137	1.1776e+39	-2.92221e+16	1.32148e+17	-1.65682e+11	7.49187e+11	
138	4.13015e+39	2.74491e+16	-1.22467e+16	1.55635e+11	-6.94532e+10	
139	5.76935e+39	-2.73102e+17	-5.18481e+15	-1.54826e+12	-2.93731e+10	
140	1.88356e+39	-2.53888e+16	5.13973e+16	-1.43937e+11	2.91341e+11	
141	3.77837e+39	-2.22513e+16	-1.51953e+16	-1.26165e+11	-8.61549e+10	
142	4.83855e+39	3.84061e+16	1.40278e+16	2.17771e+11	7.95663e+10	
143	8.38855e+39	1.59954e+16	-3.99083e+16	9.06465e+10	-2.26249e+11	
144	3.28136e+39	3.61521e+16	-2.3118e+15	2.0496e+11	-1.30588e+10	
145	5.85343e+39	-8.63654e+15	6.11083e+16	-4.89458e+10	3.4639e+11	
146	6.57942e+38	-8.32189e+16	-6.28909e+16	-4.71733e+11	-3.56476e+11	
147	1.65454e+38	-2.69376e+16	-2.00003e+15	-1.52757e+11	-1.13789e+10	
148	7.60947e+39	-1.65679e+15	2.99244e+16	-9.4004e+09	1.69681e+11	
149	5.17846e+39	-2.7963e+15	-6.18582e+15	-1.58639e+10	-3.50238e+10	
150	3.01827e+39	-4.97055e+16	1.71545e+16	-2.81793e+11	9.72635e+10	
151	7.80218e+39	1.92926e+16	-2.58427e+16	1.09417e+11	-1.46547e+11	
152	4.90289e+39	9.61134e+16	-2.01604e+16	5.44884e+11	-1.14297e+11	
153	6.3824e+39	-3.82975e+16	3.60602e+16	-2.17147e+11	2.04468e+11	
154	3.41547e+39	-2.88787e+16	6.11609e+15	-1.63762e+11	3.46479e+10	
155	4.58291e+39	1.73136e+17	2.26886e+17	9.81495e+11	1.28623e+12	
156	7.36769e+39	1.1984e+17	1.30266e+17	6.79335e+11	7.38467e+11	
157	8.02251e+39	-2.41059e+16	-1.61928e+16	-1.36675e+11	-9.18006e+10	
158	4.89983e+39	1.88293e+16	2.02443e+16	1.06781e+11	1.1476e+11	
159	7.57519e+39	-1.25656e+16	-2.00609e+16	-7.126e+10	-1.1375e+11	
160	5.15383e+39	1.19356e+15	3.38024e+16	6.80436e+09	1.9167e+11	
161	4.64084e+38	1.91549e+16	1.97663e+16	1.0858e+11	1.12053e+11	
162	1.11344e+39	-1.57527e+16	2.2458e+15	-8.93041e+10	1.27238e+10	
163	7.28445e+39	-3.08651e+17	3.13699e+17	-1.74978e+12	1.7783e+12	
164	9.36277e+39	-3.23462e+15	2.82212e+15	-1.83286e+10	1.60388e+10	
165	5.31425e+39	3.65288e+16	5.28347e+15	2.07138e+11	3.0002e+10	
166	7.27481e+39	3.80377e+16	8.375e+15	2.15628e+11	4.75191e+10	
167	5.16366e+39	-1.88707e+16	-1.45793e+16	-1.07022e+11	-8.26906e+10	
168	7.57056e+39	4.20974e+14	2.59947e+16	2.36213e+09	1.47338e+11	
169	8.64728e+39	1.7793e+16	-6.52284e+16	1.00876e+11	-3.69831e+11	
170	7.08012e+39	1.10218e+16	-2.62067e+15	6.24895e+10	-1.4877e+10	
171	1.67821e+38	4.96571e+16	-9.41243e+16	2.81533e+11	-5.33587e+11	
172	8.61523e+39	1.59027e+16	1.88441e+16	9.01479e+10	1.06777e+11	
173	1.18804e+39	-6.77233e+16	1.85886e+16	-3.83969e+11	1.05421e+11	
174	5.49239e+39	1.03738e+17	-8.75223e+16	5.88069e+11	-4.96127e+11	
175	2.55395e+39	1.08535e+16	1.34859e+16	6.1561e+10	7.64667e+10	
176	7.92059e+39	-4.14182e+15	-2.04516e+15	-2.35257e+10	-1.16031e+10	
177	1.81399e+39	1.61409e+17	-2.17458e+16	9.15028e+11	-1.23255e+11	
178	3.0318e+39	-1.45861e+16	4.43348e+16	-8.26977e+10	2.51366e+11	
179	7.77848e+39	4.39115e+16	-2.17561e+16	2.48943e+11	-1.23349e+11	
180	3.80155e+38	6.14492e+16	5.6196e+16	3.48396e+11	3.18617e+11	
181	3.98608e+39	-2.10423e+16	5.89571e+16	-1.19316e+11	3.34264e+11	
182	7.10838e+39	-8.92893e+15	-9.75677e+16	-5.06335e+10	-5.53141e+11	
183	6.67859e+38	4.08542e+16	-2.21167e+16	2.31551e+11	-1.25354e+11	
184	2.77845e+39	3.62801e+16	-3.54526e+16	2.05704e+11	-2.01022e+11	
185	5.47273e+39	-2.08541e+17	1.65747e+17	-1.18217e+12	9.39653e+11	
186	1.04098e+39	-1.93418e+16	-3.36609e+16	-1.09611e+11	-1.90812e+11	
187	4.20404e+38	6.78906e+16	-3.02225e+16	3.84894e+11	-1.71327e+11	
188	1.32083e+39	-3.92063e+15	2.61592e+16	-2.22473e+10	1.4833e+11	
189	5.2108e+39	9.45802e+16	2.09226e+17	5.36145e+11	1.1861e+12	
