id	mass	x	y	vel_x	vel_y
219	2.06385e+39	1.07056e+16	6.17952e+15	6.07387e+10	3.50151e+10	
220	4.46331e+39	-5.84019e+15	5.64256e+15	-3.31539e+10	3.20061e+10	
221	3.24219e+39	3.56108e+16	-3.0488e+16	2.01916e+11	-1.72856e+11	
222	7.73015e+39	3.92356e+16	-1.06705e+15	2.22449e+11	-6.03656e+09	
223	1.15748e+39	2.1535e+15	3.75972e+15	1.21937e+10	2.12969e+10	
224	6.20701e+39	-1.45427e+16	8.40503e+15	-8.24812e+10	4.76741e+10	
225	1.79136e+39	7.38122e+14	1.04474e+16	4.18213e+09	5.925e+10	
226	5.78268e+39	-5.67165e+15	-1.53203e+16	-3.21663e+10	-8.68919e+10	
227	5.90777e+38	-2.13962e+16	-1.69691e+16	-1.21343e+11	-9.61971e+10	
228	5.31827e+39	-1.84551e+16	-1.23814e+15	-1.04633e+11	-6.97163e+09	
229	8.9383e+39	2.67632e+18	5.16548e+17	1.51718e+13	2.9283e+12	
230	3.89811e+39	-1.78902e+16	9.5623e+15	-1.01457e+11	5.42317e+10	
231	2.97785e+39	-1.10994e+16	2.68077e+15	-6.29104e+10	1.51792e+10	
232	7.11461e+39	-1.63743e+16	1.78158e+16	-9.27876e+10	1.01047e+11	
233	7.35636e+39	2.02303e+15	2.68522e+16	1.15023e+10	1.52277e+11	
234	8.43789e+39	-1.55548e+16	3.05981e+15	-8.82159e+10	1.73376e+10	
235	2.99046e+39	-1.32041e+15	-4.44275e+15	-7.52532e+09	-2.5184e+10	
236	2.79003e+39	3.12273e+14	-2.14224e+16	1.73554e+09	-1.2141e+11	
237	3.06234e+39	1.18469e+16	6.82467e+14	6.71946e+10	3.87006e+09	
238	5.70612e+39	5.78447e+16	-3.90773e+15	3.27884e+11	-2.21206e+10	
239	4.04456e+39	2.84756e+15	2.19518e+16	1.61296e+10	1.24422e+11	
240	2.48445e+39	8.46234e+15	-1.16905e+16	4.79716e+10	-6.62928e+10	
241	3.1538e+39	5.72816e+15	-2.2742e+15	3.25304e+10	-1.29347e+10	
242	3.68666e+39	5.42408e+15	-6.93313e+16	3.07214e+10	-3.92978e+11	
243	4.32845e+39	2.27305e+16	2.01654e+16	1.28856e+11	1.14349e+11	
244	6.76818e+39	1.79356e+15	1.41864e+16	1.01202e+10	8.03805e+10	
245	7.98405e+39	5.87267e+14	-1.67381e+16	3.33224e+09	-9.48234e+10	
246	7.7166e+39	4.39582e+15	-7.14335e+15	2.497e+10	-4.05437e+10	
