id	mass	x	y	vel_x	vel_y
100	2.37041e+39	-3.50255e+16	3.99038e+16	-1.98594e+11	2.26233e+11	
101	3.63467e+39	5.38031e+15	1.43827e+16	3.05362e+10	8.15019e+10	
102	9.3735e+38	8.47059e+16	4.31846e+16	4.80146e+11	2.4484e+11	
103	6.75942e+39	-2.31063e+15	4.54945e+16	-1.30715e+10	2.57951e+11	
104	5.71038e+39	-2.42636e+16	-2.06183e+15	-1.37532e+11	-1.17046e+10	
105	9.28864e+39	1.53953e+16	-5.94926e+16	8.73287e+10	-3.37314e+11	
106	5.56523e+39	-1.06244e+16	-1.31763e+16	-6.02492e+10	-7.47368e+10	
107	4.5932e+39	-3.88226e+16	-4.14417e+16	-2.20098e+11	-2.34936e+11	
108	6.83653e+39	9.16808e+15	5.06121e+16	5.19868e+10	2.86972e+11	
109	2.80354e+39	3.36879e+15	-2.11017e+15	1.91459e+10	-1.19221e+10	
110	8.87098e+38	5.711e+15	9.45348e+15	3.24199e+10	5.3625e+10	
111	4.73864e+39	2.09418e+16	1.3452e+16	1.18772e+11	7.62983e+10	
112	2.27776e+39	-4.95533e+15	1.36408e+16	-2.81179e+10	7.73504e+10	
113	8.66999e+39	3.91398e+15	2.58062e+16	2.22068e+10	1.46301e+11	
114	6.12537e+39	-2.51542e+16	-1.50169e+16	-1.42575e+11	-8.51644e+10	
115	7.91346e+39	2.19653e+16	-1.41801e+15	1.24562e+11	-7.99486e+09	
116	5.38589e+39	-4.31907e+15	-5.61683e+16	-2.45247e+10	-3.1846e+11	
117	1.24861e+39	-9.91849e+15	1.96339e+16	-5.62601e+10	1.11322e+11	
118	3.58766e+39	-6.36054e+15	4.20696e+15	-3.60145e+10	2.38239e+10	
119	3.65132e+38	3.9525e+17	-5.53699e+17	2.24066e+12	-3.13892e+12	
120	2.52207e+38	3.48721e+16	-1.35043e+16	1.97694e+11	-7.65346e+10	
121	3.40457e+39	-3.22385e+15	4.35337e+15	-1.82575e+10	2.46935e+10	
122	2.68167e+39	-1.70849e+16	-4.06746e+16	-9.68259e+10	-2.30632e+11	
123	6.07803e+39	2.43972e+16	-1.43923e+16	1.38341e+11	-8.15581e+10	
124	8.2358e+39	-1.70225e+16	-2.7998e+16	-9.64632e+10	-1.5871e+11	
125	7.52042e+39	8.19786e+16	-3.66847e+15	4.64783e+11	-2.07478e+10	
126	7.97216e+39	1.74018e+15	1.61485e+16	9.89313e+09	9.15742e+10	
127	2.79654e+39	7.99592e+14	2.78492e+16	4.50659e+09	1.57894e+11	
128	9.90544e+38	-3.22527e+16	-7.43232e+15	-1.8283e+11	-4.21645e+10	
129	6.31339e+39	3.48249e+15	1.28362e+15	1.97646e+10	7.24801e+09	
130	9.43811e+39	3.91731e+16	-9.47317e+15	2.22037e+11	-5.36969e+10	
131	4.83906e+39	8.48741e+15	-1.96389e+16	4.8104e+10	-1.11329e+11	
132	5.42892e+39	-4.1036e+15	2.13054e+16	-2.32797e+10	1.20819e+11	
133	2.90593e+39	2.58475e+16	1.08253e+15	1.46544e+11	6.09642e+09	
134	1.50168e+39	-1.1133e+16	-2.32861e+16	-6.31626e+10	-1.32047e+11	
135	4.72354e+39	8.28633e+15	4.43638e+16	4.69465e+10	2.51483e+11	
136	1.95033e+38	1.48239e+16	-9.3502e+15	8.40377e+10	-5.30369e+10	
137	2.63892e+39	1.91948e+17	-1.43499e+17	1.08818e+12	-8.13435e+11	
138	7.99279e+39	2.98401e+16	-2.36855e+16	1.6914e+11	-1.34305e+11	
139	7.90598e+39	2.46147e+17	7.92676e+16	1.39535e+12	4.49346e+11	
140	3.56717e+39	1.34381e+16	5.09758e+14	7.61757e+10	2.86643e+09	
141	4.36758e+39	2.93569e+14	1.02946e+16	1.70463e+09	5.83164e+10	
142	9.76765e+39	-1.47018e+16	2.79528e+15	-8.33805e+10	1.58663e+10	
143	3.89762e+39	-1.30927e+16	-1.31068e+16	-7.42318e+10	-7.42668e+10	
144	2.34947e+39	3.3066e+16	-1.27853e+16	1.87479e+11	-7.24842e+10	
145	2.08299e+39	1.04762e+16	-1.79371e+16	5.94025e+10	-1.0168e+11	
146	7.38664e+39	-1.31219e+16	3.01615e+16	-7.45301e+10	1.70861e+11	
147	5.31733e+39	-2.518e+16	2.63694e+16	-1.42776e+11	1.49507e+11	
148	7.14655e+39	-2.55557e+16	-1.32287e+16	-1.44904e+11	-7.49605e+10	
149	5.68561e+39	-2.45494e+16	-8.55292e+16	-1.39147e+11	-4.84817e+11	
150	1.16842e+39	-3.00415e+16	3.46487e+17	-1.7029e+11	1.96427e+12	
151	1.60367e+39	7.43717e+14	-2.33361e+16	4.19933e+09	-1.32309e+11	
152	9.06381e+39	4.57586e+16	-2.14094e+17	2.59396e+11	-1.21373e+12	
153	3.44188e+38	3.40453e+16	4.59588e+16	1.93024e+11	2.60577e+11	
154	1.91425e+39	-1.51163e+16	5.11646e+15	-8.57038e+10	2.89753e+10	
155	9.27938e+39	-1.19906e+17	1.5604e+17	-6.79763e+11	8.84596e+11	
156	5.4711e+37	-1.08137e+17	4.59701e+17	-6.1299e+11	2.60597e+12	
157	7.73778e+39	1.03325e+16	-1.31732e+16	5.86078e+10	-7.47006e+10	
158	2.05677e+39	1.64116e+16	6.64173e+15	9.30716e+10	3.76913e+10	
159	3.40963e+39	4.51478e+16	-1.65153e+18	2.55989e+11	-9.36237e+12	
160	4.01319e+39	-5.30659e+16	9.71708e+16	-3.0082e+11	5.50815e+11	
161	2.9353e+38	-7.36988e+15	-1.14288e+16	-4.18327e+10	-6.48322e+10	
162	1.22995e+38	-5.66854e+15	-2.12376e+16	-3.21384e+10	-1.20438e+11	
163	3.133e+39	-1.23693e+16	5.52627e+15	-7.0097e+10	3.13651e+10	
164	7.31486e+39	-1.94583e+16	-4.12766e+16	-1.10359e+11	-2.33952e+11	
165	8.10089e+39	-1.47451e+16	1.16452e+16	-8.36232e+10	6.60536e+10	
166	3.51519e+39	7.03492e+16	-4.16384e+16	3.98758e+11	-2.35996e+11	
167	2.88003e+39	-3.66022e+15	5.1744e+15	-2.07637e+10	2.93382e+10	
168	9.88587e+39	2.26723e+15	8.94357e+15	1.28637e+10	5.07317e+10	
169	4.51269e+39	-2.14044e+16	1.27576e+16	-1.2138e+11	7.2306e+10	
170	7.51814e+39	-3.10986e+16	2.92989e+16	-1.76346e+11	1.66148e+11	
171	6.89881e+39	2.89774e+16	-3.55461e+16	1.64261e+11	-2.01505e+11	
